step,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
62,0.07758620689655173,0.9636363636363636,0.8317757009345794,0.5555555555555556,0.3465346534653465,0.5445544554455446,0.0,0.010416666666666666,0.2558139534883721,0.8901098901098901,0.0,0.14942528735632185,0.0,0.0,0.9456521739130435,0.0,0.0,0.6293103448275862,0.0,0.11304347826086956,0.0,0.0,0.0,0.0380952380952381,0.6105263157894737,0.05660377358490566,0.0,0.0,0.0,1.0,0.025423728813559324,0.021052631578947368,0.5402298850574713,0.020833333333333332,0.21621621621621623,0.7525773195876289,0.36283185840707965,0.16326530612244897,0.11827956989247312,0.8571428571428571,0.0,0.7011494252873564,0.06896551724137931,0.0,0.5157894736842106,0.0,0.0,0.26373626373626374,0.0,0.5773195876288659,0.0,0.0,0.3855421686746988,0.0,0.1111111111111111,0.8282828282828283,0.19318181818181818,0.20430107526881722,0.0,0.978021978021978,0.0,0.3275862068965517,0.08247422680412371,0.07964601769911504,0.21,0.09482758620689655,0.0,0.028037383177570093,0.10909090909090909,0.2982456140350877,0.0,0.22321428571428573,0.0,0.0,0.41228070175438597,0.0,0.0,0.12790697674418605,0.0,0.2549019607843137,0.0,0.0673076923076923,0.29545454545454547,0.17647058823529413,0.08163265306122448,0.4157303370786517,0.1827956989247312,0.3173076923076923,0.0,0.8411214953271028,0.020618556701030927,0.05714285714285714,0.12280701754385964,0.04854368932038835,0.11224489795918367,0.06060606060606061,0.0,0.08823529411764706,0.049019607843137254,0.18556701030927836
63,0.0425531914893617,0.08333333333333333,0.5963302752293578,0.17777777777777778,0.8842105263157894,0.7727272727272727,0.0,0.0,0.30337078651685395,0.6203703703703703,0.0,0.6796116504854369,0.0,0.0,0.8941176470588236,0.0,0.0,0.7127659574468085,0.0,0.8461538461538461,0.08641975308641975,0.0,0.0,0.009259259259259259,0.6476190476190476,0.0,0.38144329896907214,0.0,0.0,1.0,0.34444444444444444,0.0,0.0,0.01834862385321101,0.0,0.2815533980582524,0.020833333333333332,0.5164835164835165,0.0,0.12149532710280374,0.018518518518518517,0.056818181818181816,0.0,0.2807017543859649,0.22549019607843138,0.04807692307692308,0.0,0.12727272727272726,0.22580645161290322,0.6777777777777778,0.09195402298850575,0.6396396396396397,0.0,0.2830188679245283,0.04504504504504504,0.0,0.4576271186440678,0.20512820512820512,0.26666666666666666,1.0,0.0,0.009345794392523364,0.0,0.21367521367521367,0.18604651162790697,0.08571428571428572,0.0,0.0,0.0,0.3486238532110092,0.0,0.21621621621621623,0.0,0.0,0.7,0.00980392156862745,0.0,0.25806451612903225,0.0,0.34375,0.0,0.4,0.0,0.3368421052631579,0.27848101265822783,0.0,0.2830188679245283,0.16,0.3894736842105263,0.8295454545454546,0.05154639175257732,0.08045977011494253,0.24242424242424243,0.01020408163265306,0.21296296296296297,0.0761904761904762,0.01020408163265306,0.14150943396226415,0.10891089108910891,0.2288135593220339
64,0.05263157894736842,0.47619047619047616,0.9117647058823529,0.26785714285714285,0.4380952380952381,0.7157894736842105,0.0,0.0,0.45454545454545453,0.7065217391304348,0.0,0.7623762376237624,0.0,0.0,0.6565656565656566,0.42857142857142855,0.0,0.8783783783783784,0.0,0.8688524590163934,0.0,0.0,0.0,0.0,0.0,0.15178571428571427,0.20454545454545456,0.0,0.0,0.9732142857142857,0.017543859649122806,0.0,0.13274336283185842,0.0,0.616822429906542,0.1553398058252427,0.3888888888888889,0.0,0.0,0.20454545454545456,0.0,0.4105263157894737,0.010638297872340425,0.4326923076923077,0.673469387755102,0.5229357798165137,0.23076923076923078,0.1782178217821782,0.0,0.6666666666666666,0.058823529411764705,0.0,0.0,0.019230769230769232,0.22549019607843138,0.009708737864077669,0.18867924528301888,0.0,0.05504587155963303,1.0,0.0,0.0,0.1623931623931624,0.0,0.12903225806451613,0.22727272727272727,0.13861386138613863,0.0,0.010869565217391304,0.5047619047619047,0.0,0.4946236559139785,0.0,0.4214876033057851,0.6404494382022472,0.4528301886792453,0.1782178217821782,0.3465346534653465,0.0,0.35294117647058826,0.0,0.0,0.0,0.047619047619047616,0.24528301886792453,0.06666666666666667,0.4,0.021739130434782608,0.22580645161290322,1.0,0.0,0.19047619047619047,0.1523809523809524,0.0,0.24175824175824176,0.19540229885057472,0.15053763440860216,0.1889763779527559,0.06666666666666667,0.37755102040816324
65,0.011111111111111112,0.9801980198019802,0.6020408163265306,0.6285714285714286,0.4444444444444444,0.25252525252525254,0.0,0.0,0.21875,0.22549019607843138,0.0,0.16981132075471697,0.0,0.0,0.5729166666666666,0.43,0.0,0.5425531914893617,0.0,0.47115384615384615,0.0,0.0,0.0,0.18867924528301888,0.46534653465346537,0.0,0.411214953271028,0.0,0.0,0.9468085106382979,0.047619047619047616,0.0,0.1,0.0,0.15217391304347827,0.25773195876288657,0.0,0.017699115044247787,0.43023255813953487,0.2,0.0,0.6017699115044248,0.2631578947368421,0.39622641509433965,0.7043478260869566,0.5581395348837209,0.0,0.3670886075949367,0.3548387096774194,0.7755102040816326,0.24770642201834864,0.0,0.0,0.3465346534653465,0.35,0.05,0.0,0.18811881188118812,0.24509803921568626,0.9911504424778761,0.0,0.0,0.011764705882352941,0.0,0.15463917525773196,0.034782608695652174,0.0,0.0,0.1941747572815534,0.2608695652173913,0.0,0.28735632183908044,0.0,0.21818181818181817,0.6698113207547169,0.29213483146067415,0.0,0.27102803738317754,0.20652173913043478,0.2736842105263158,0.125,0.03669724770642202,0.0,0.3269230769230769,0.14563106796116504,0.0,0.0,0.10416666666666667,0.07777777777777778,0.9902912621359223,0.0,0.18181818181818182,0.05555555555555555,0.24175824175824176,0.23140495867768596,0.22115384615384615,0.29245283018867924,0.02912621359223301,0.21621621621621623,0.5384615384615384
66,0.02727272727272727,0.907563025210084,0.5252525252525253,0.52,0.47474747474747475,0.32673267326732675,0.0,0.012048192771084338,0.031578947368421054,0.8631578947368421,0.0,0.14814814814814814,0.0,0.0,0.8620689655172413,0.0,0.0,0.31683168316831684,0.0,0.8043478260869565,0.0,0.0,0.0,0.09615384615384616,0.0,0.0,0.6181818181818182,0.0,0.0,0.8367346938775511,0.7256637168141593,0.5625,0.5585585585585585,0.5113636363636364,0.9139784946236559,0.9591836734693877,0.009900990099009901,0.19540229885057472,0.0,0.1276595744680851,0.009708737864077669,0.4020618556701031,0.0,0.4537037037037037,0.8854166666666666,0.3364485981308411,0.0,0.13978494623655913,0.20652173913043478,0.693069306930693,0.37254901960784315,0.0,0.0,0.3883495145631068,0.0,0.0,0.039603960396039604,0.05217391304347826,0.04672897196261682,0.9906542056074766,0.010526315789473684,0.0,0.0,0.3425925925925926,0.3333333333333333,0.15151515151515152,0.01098901098901099,0.0,0.012195121951219513,0.2621359223300971,0.0,0.02040816326530612,0.0,0.37623762376237624,0.45098039215686275,0.0,0.0,0.12871287128712872,0.3629032258064516,0.1,0.13793103448275862,0.0,0.0,0.34782608695652173,0.0,0.0,0.11458333333333333,0.010526315789473684,0.009009009009009009,0.9801980198019802,0.03529411764705882,0.16666666666666666,0.23711340206185566,0.19047619047619047,0.2037037037037037,0.25688073394495414,0.0,0.037037037037037035,0.19387755102040816,0.6601941747572816
67,0.11,0.9904761904761905,0.7181818181818181,0.8308823529411765,0.8936170212765957,0.7171717171717171,0.0,0.0,0.35,0.9885057471264368,0.0,0.5614035087719298,0.0,0.0,0.897196261682243,0.0,0.0,0.9130434782608695,0.0,0.8173076923076923,0.0,0.0,0.0,0.1,0.17525773195876287,0.0,0.011904761904761904,0.0,0.0,0.9904761904761905,0.0,0.41414141414141414,0.4105263157894737,0.0,0.3541666666666667,0.7,0.0,0.0,0.009259259259259259,0.2524271844660194,0.0,0.2523364485981308,0.7441860465116279,0.0,0.7368421052631579,0.0,0.0,0.272,0.0,0.5168539325842697,0.0,0.0,0.1320754716981132,0.09345794392523364,0.16981132075471697,0.5473684210526316,0.24175824175824176,0.7142857142857143,0.07954545454545454,1.0,0.0,0.0,0.3434343434343434,0.0,0.16216216216216217,0.022727272727272728,0.0,0.0,0.0,0.3269230769230769,0.0,0.25882352941176473,0.05555555555555555,0.3148148148148148,0.5957446808510638,0.0,0.009433962264150943,0.2268041237113402,0.11956521739130435,0.0,0.0,0.0,0.31521739130434784,0.09722222222222222,0.05714285714285714,0.029411764705882353,0.32954545454545453,0.3557692307692308,0.024691358024691357,1.0,0.010101010101010102,0.06422018348623854,0.13385826771653545,0.0,0.19117647058823528,0.18681318681318682,0.0,0.10784313725490197,0.1,0.6517857142857143
68,0.018867924528301886,0.9895833333333334,0.8095238095238095,0.8504672897196262,0.8383838383838383,0.3939393939393939,0.0,0.0,0.41237113402061853,0.7472527472527473,0.0,0.14736842105263157,0.0,0.0,0.7913043478260869,0.0,0.0,0.20535714285714285,0.0,0.5357142857142857,0.0,0.0,0.0,0.025423728813559324,0.37362637362637363,0.0,0.0,0.0,0.0,1.0,0.5,0.5625,0.29896907216494845,0.2553191489361702,0.04807692307692308,0.6344086021505376,0.0,0.0,0.0603448275862069,0.34210526315789475,0.46226415094339623,0.024793388429752067,0.0,0.02247191011235955,0.6111111111111112,0.01,0.0,0.24545454545454545,0.0,0.30851063829787234,0.0,0.0,0.0,0.05555555555555555,0.42,0.0,0.0,0.031578947368421054,0.00909090909090909,0.9739130434782609,0.0,0.5617977528089888,0.6060606060606061,0.00980392156862745,0.008130081300813009,0.2736842105263158,0.0,0.0,0.08536585365853659,0.40425531914893614,0.09523809523809523,0.26373626373626374,0.0,0.0,0.5151515151515151,0.0,0.0,0.6190476190476191,0.11538461538461539,0.2857142857142857,0.05319148936170213,0.0,0.009523809523809525,0.44339622641509435,0.20535714285714285,0.2727272727272727,0.009900990099009901,0.48,0.0,0.9285714285714286,0.011235955056179775,0.01020408163265306,0.16326530612244897,0.0,0.0660377358490566,0.1388888888888889,0.0196078431372549,0.0,0.052083333333333336,0.2127659574468085
69,0.008849557522123894,0.8053097345132744,0.8795180722891566,0.797979797979798,0.59,0.6862745098039216,0.0,0.0,0.20588235294117646,0.8105263157894737,0.0,0.0,0.0,0.0,0.5064935064935064,0.0,0.0,0.6666666666666666,0.0,0.3883495145631068,0.0,0.0,0.0,0.5094339622641509,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.6105263157894737,0.0,0.15384615384615385,0.4485981308411215,0.5473684210526316,0.5168539325842697,0.02197802197802198,0.24107142857142858,0.05405405405405406,0.009345794392523364,0.0,0.008771929824561403,0.0,0.0425531914893617,0.9340659340659341,0.044642857142857144,0.0,0.1271186440677966,0.010752688172043012,0.27722772277227725,0.25882352941176473,0.5740740740740741,0.38,0.6634615384615384,0.13829787234042554,0.0,0.297029702970297,0.11538461538461539,0.0,1.0,0.03125,0.0,0.0,0.35135135135135137,0.4835164835164835,0.0,0.01,0.010416666666666666,0.0,0.41237113402061853,0.0,0.14457831325301204,0.009009009009009009,0.0,0.5803571428571429,0.0,0.0,0.3258426966292135,0.3333333333333333,0.5189873417721519,0.4766355140186916,0.3783783783783784,0.16279069767441862,0.4722222222222222,0.010101010101010102,0.0,0.28,0.32710280373831774,0.0,0.9130434782608695,0.09090909090909091,0.045454545454545456,0.10891089108910891,0.027777777777777776,0.11494252873563218,0.13043478260869565,0.0,0.07228915662650602,0.034782608695652174,0.21649484536082475
70,0.0,0.7596153846153846,0.7142857142857143,0.6153846153846154,0.819047619047619,0.24242424242424243,0.0,0.0,0.08620689655172414,0.3793103448275862,0.0,0.08045977011494253,0.0,0.0,0.8773584905660378,0.0,0.0,0.5670103092783505,0.0,0.7244897959183674,0.0297029702970297,0.0,0.0,0.5480769230769231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.84375,0.09278350515463918,0.8785046728971962,0.3565217391304348,0.4782608695652174,0.0,0.0,0.7363636363636363,0.37623762376237624,0.0,0.44565217391304346,0.8648648648648649,0.0,0.6372549019607843,0.01834862385321101,0.0,0.0,0.0,0.8617021276595744,0.05555555555555555,0.21212121212121213,0.0,0.043010752688172046,0.05825242718446602,0.0,0.03,0.021739130434782608,0.06862745098039216,0.9882352941176471,0.0,0.15841584158415842,0.45794392523364486,0.2636363636363636,0.4049586776859504,0.24545454545454545,0.0,0.0,0.35051546391752575,0.2828282828282828,0.0,0.6808510638297872,0.29523809523809524,0.0,0.6666666666666666,0.0,0.0,0.2641509433962264,0.0,0.4140625,0.027522935779816515,0.33980582524271846,0.0,0.05263157894736842,0.11607142857142858,0.0,0.0,0.06315789473684211,0.04040404040404041,0.9545454545454546,0.07446808510638298,0.125,0.14606741573033707,0.102803738317757,0.12844036697247707,0.21348314606741572,0.0,0.0,0.09009009009009009,0.23529411764705882
71,0.010869565217391304,0.8470588235294118,0.7358490566037735,0.6739130434782609,0.8229166666666666,0.6261682242990654,0.0,0.0,0.08421052631578947,0.7628865979381443,0.0,0.5625,0.0,0.0,0.9519230769230769,0.6194690265486725,0.0,0.7346938775510204,0.0,0.3592233009708738,0.0,0.0,0.0,0.26732673267326734,0.425531914893617,0.0,0.0,0.011494252873563218,0.0,0.9659090909090909,0.21929824561403508,0.19626168224299065,0.1782178217821782,0.012345679012345678,0.09,0.35398230088495575,0.0,0.0,0.32323232323232326,0.14432989690721648,0.0,0.027522935779816515,0.008928571428571428,0.0,0.7555555555555555,0.4336283185840708,0.24,0.06542056074766354,0.0,0.34523809523809523,0.10526315789473684,0.02127659574468085,0.44086021505376344,0.3838383838383838,0.44144144144144143,0.3157894736842105,0.17894736842105263,0.31007751937984496,0.08695652173913043,1.0,0.0,0.0,0.1941747572815534,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.4444444444444444,0.0,0.6627906976744186,0.0,0.0,0.6238532110091743,0.3368421052631579,0.0,0.5277777777777778,0.0,0.3218390804597701,0.7,0.06666666666666667,0.21621621621621623,0.21951219512195122,0.30612244897959184,0.27884615384615385,0.30337078651685395,0.15306122448979592,0.08602150537634409,0.9753086419753086,0.05434782608695652,0.09090909090909091,0.10869565217391304,0.10810810810810811,0.13333333333333333,0.15730337078651685,0.007936507936507936,0.0,0.05813953488372093,0.3302752293577982
72,0.0,0.7961165048543689,0.6060606060606061,0.5168539325842697,0.9213483146067416,0.1565217391304348,0.0,0.0,0.45132743362831856,0.7669902912621359,0.0,0.02830188679245283,0.0,0.0,0.8636363636363636,0.0,0.0,0.44680851063829785,0.0,0.12962962962962962,0.010309278350515464,0.0,0.0,0.3402061855670103,0.3627450980392157,0.0,0.5568181818181818,0.0,0.0,0.9207920792079208,0.008771929824561403,0.0,0.2871287128712871,0.6224489795918368,0.3181818181818182,0.9278350515463918,0.0,0.0,0.45,0.3655913978494624,0.0,0.05714285714285714,0.0,0.8431372549019608,0.9595959595959596,0.03225806451612903,0.0,0.37254901960784315,0.0,0.42391304347826086,0.031578947368421054,0.011904761904761904,0.7684210526315789,0.5660377358490566,0.05813953488372093,0.0,0.10526315789473684,0.08264462809917356,0.0,0.979381443298969,0.0,0.0,0.4111111111111111,0.24271844660194175,0.2962962962962963,0.26548672566371684,0.0,0.009433962264150943,0.1981981981981982,0.33663366336633666,0.0,0.040983606557377046,0.0,0.25961538461538464,0.5977011494252874,0.0,0.0,0.18446601941747573,0.0,0.20588235294117646,0.2,0.1509433962264151,0.41237113402061853,0.24271844660194175,0.0,0.0,0.0136986301369863,0.0,0.0,1.0,0.17204301075268819,0.2169811320754717,0.06542056074766354,0.1702127659574468,0.23529411764705882,0.25396825396825395,0.0,0.0,0.20754716981132076,0.3870967741935484
73,0.031578947368421054,0.6990291262135923,0.7582417582417582,0.4727272727272727,0.6419753086419753,0.7872340425531915,0.0,0.0,0.96,0.25274725274725274,0.0,0.36538461538461536,0.0,0.0,0.9139784946236559,0.0,0.0,0.9702970297029703,0.0,0.0,0.10227272727272728,0.0,0.0,0.4716981132075472,0.344,0.0,0.018518518518518517,0.0,0.0,1.0,0.5357142857142857,0.82,0.0,0.0,0.3181818181818182,0.8913043478260869,0.08333333333333333,0.8172043010752689,0.25806451612903225,0.8952380952380953,0.0,0.5232558139534884,0.0,0.08,0.8,0.0,0.0,0.19230769230769232,0.14285714285714285,0.7894736842105263,0.14432989690721648,0.0,0.0,0.21428571428571427,0.34545454545454546,0.009009009009009009,0.07,0.0,0.0,0.9795918367346939,0.022727272727272728,0.3132530120481928,0.0,0.023076923076923078,0.3626373626373626,0.009009009009009009,0.033707865168539325,0.2828282828282828,0.041666666666666664,0.36046511627906974,0.0,0.13580246913580246,0.0,0.10476190476190476,0.4666666666666667,0.0,0.0,0.2727272727272727,0.5739130434782609,0.28888888888888886,0.5428571428571428,0.0,0.0,0.18518518518518517,0.14678899082568808,0.15841584158415842,0.2755102040816326,0.06593406593406594,0.0,0.95,0.0,0.009615384615384616,0.1038961038961039,0.0,0.06,0.19,0.0,0.0,0.0743801652892562,0.22123893805309736
74,0.030927835051546393,0.8586956521739131,0.5319148936170213,0.48214285714285715,0.6941176470588235,0.7441860465116279,0.0,0.0,0.2840909090909091,0.6309523809523809,0.0,0.4772727272727273,0.0,0.0,0.8611111111111112,0.0,0.0,0.8389830508474576,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.06578947368421052,0.0,0.6868686868686869,0.0,0.0,0.9468085106382979,0.25,0.5769230769230769,0.23958333333333334,0.011235955056179775,0.3925233644859813,0.9230769230769231,0.0,0.7857142857142857,0.17894736842105263,0.9252336448598131,0.0,0.29473684210526313,0.0,0.0,0.98,0.0,0.0,0.20512820512820512,0.8877551020408163,0.6929824561403509,0.18018018018018017,0.3541666666666667,0.0,0.411214953271028,0.3711340206185567,0.14285714285714285,0.1875,0.1651376146788991,0.0,1.0,0.0,0.0,0.0,0.0,0.14583333333333334,0.3238095238095238,0.0,0.010638297872340425,0.0,0.40336134453781514,0.0,0.06956521739130435,0.0,0.02197802197802198,0.5480769230769231,0.0,0.0,0.01,0.3409090909090909,0.25833333333333336,0.4423076923076923,0.2857142857142857,0.0,0.3258426966292135,0.25,0.030927835051546393,0.12149532710280374,0.22115384615384615,0.12359550561797752,0.9902912621359223,0.027777777777777776,0.1875,0.17708333333333334,0.09322033898305085,0.1836734693877551,0.336734693877551,0.02127659574468085,0.0,0.16483516483516483,0.22330097087378642
75,0.0,0.8380952380952381,0.8850574712643678,0.7128712871287128,0.7272727272727273,0.7522123893805309,0.0,0.15,0.33884297520661155,0.11711711711711711,0.0,0.49019607843137253,0.0,0.0,0.8738738738738738,0.0,0.0,0.9263157894736842,0.0,0.0,0.0,0.0,0.0,0.5869565217391305,0.0,0.0,0.6904761904761905,0.0,0.0,0.9659090909090909,0.574468085106383,0.27102803738317754,0.0625,0.0,0.5487804878048781,0.9210526315789473,0.02,0.010526315789473684,0.3626373626373626,0.5247524752475248,0.0,0.32323232323232326,0.22115384615384615,0.47058823529411764,0.9139784946236559,0.826530612244898,0.0,0.4329896907216495,0.0,0.6826923076923077,0.010526315789473684,0.0,0.09090909090909091,0.4666666666666667,0.38738738738738737,0.16037735849056603,0.23,0.0,0.12222222222222222,0.9887640449438202,0.0673076923076923,0.010638297872340425,0.054945054945054944,0.0,0.3055555555555556,0.13131313131313133,0.0,0.0,0.025210084033613446,0.3333333333333333,0.0,0.23529411764705882,0.18947368421052632,0.03488372093023256,0.5979381443298969,0.3402061855670103,0.0,0.17045454545454544,0.0,0.20754716981132076,0.46808510638297873,0.26732673267326734,0.019417475728155338,0.19047619047619047,0.05714285714285714,0.010101010101010102,0.25,0.0425531914893617,0.07446808510638298,1.0,0.0,0.17073170731707318,0.13725490196078433,0.01020408163265306,0.14893617021276595,0.22429906542056074,0.058823529411764705,0.14285714285714285,0.25,0.23076923076923078
76,0.03418803418803419,0.8155339805825242,0.5760869565217391,0.5,0.4810126582278481,0.7247706422018348,0.0,0.0,0.3434343434343434,0.5818181818181818,0.0,0.631578947368421,0.0,0.0,0.36607142857142855,0.0,0.0,0.96,0.0,0.25,0.010526315789473684,0.0,0.0,0.28735632183908044,0.010526315789473684,0.0,0.0,0.0,0.0,0.989247311827957,0.45794392523364486,0.10891089108910891,0.5,0.0,0.30337078651685395,0.9262295081967213,0.0,0.0,0.09900990099009901,0.09523809523809523,0.0,0.017857142857142856,0.0,0.08108108108108109,0.898989898989899,0.0,0.0,0.09090909090909091,0.14893617021276595,0.4787234042553192,0.009433962264150943,0.0,0.0,0.3627450980392157,0.4,0.5545454545454546,0.38235294117647056,0.7281553398058253,0.2608695652173913,1.0,0.07777777777777778,0.041237113402061855,0.61,0.0,0.2905982905982906,0.18269230769230768,0.0,0.021505376344086023,0.010638297872340425,0.5135135135135135,0.0,0.05263157894736842,0.0,0.06521739130434782,0.8584905660377359,0.0,0.010638297872340425,0.574468085106383,0.009900990099009901,0.5625,0.23958333333333334,0.053763440860215055,0.05434782608695652,0.3870967741935484,0.1782178217821782,0.24528301886792453,0.40963855421686746,0.33636363636363636,0.32954545454545453,0.9767441860465116,0.07446808510638298,0.16363636363636364,0.1827956989247312,0.0,0.21495327102803738,0.17708333333333334,0.0,0.08602150537634409,0.1262135922330097,0.29357798165137616
77,0.7171717171717171,0.9326923076923077,0.7087378640776699,0.6206896551724138,0.9646017699115044,0.47706422018348627,0.0,0.010101010101010102,0.5523809523809524,0.7256637168141593,0.0,0.19791666666666666,0.0,0.0,0.8043478260869565,0.0,0.0,0.4752475247524752,0.0,0.1717171717171717,0.029411764705882353,0.0,0.0,0.18478260869565216,0.05319148936170213,0.0,0.14736842105263157,0.0,0.0,1.0,0.029411764705882353,0.37254901960784315,0.04504504504504504,0.0,0.14,0.6274509803921569,0.5764705882352941,0.7459016393442623,0.3269230769230769,0.010309278350515464,0.0,0.07142857142857142,0.009345794392523364,0.2037037037037037,0.9473684210526315,0.017241379310344827,0.0,0.02127659574468085,0.0,0.5478260869565217,0.35051546391752575,0.0,0.08849557522123894,0.625,0.22,0.031578947368421054,0.0,0.04,0.226890756302521,0.9743589743589743,0.0,0.09473684210526316,0.0,0.0,0.17,0.23529411764705882,0.053763440860215055,0.17142857142857143,0.1368421052631579,0.24509803921568626,0.0,0.17647058823529413,0.009900990099009901,0.18181818181818182,0.8314606741573034,0.2708333333333333,0.0,0.37735849056603776,0.0,0.6074766355140186,0.6326530612244898,0.0,0.09345794392523364,0.6435643564356436,0.3125,0.12359550561797752,0.06086956521739131,0.2988505747126437,0.2222222222222222,1.0,0.0,0.046511627906976744,0.02127659574468085,0.01020408163265306,0.08333333333333333,0.08080808080808081,0.0673076923076923,0.0761904761904762,0.14814814814814814,0.22018348623853212
78,0.6526315789473685,0.9489795918367347,0.9433962264150944,0.6344086021505376,0.6634615384615384,0.7586206896551724,0.0,0.0,0.7564102564102564,0.3619047619047619,0.0,0.3925233644859813,0.0,0.0,0.6,0.0,0.0,0.8804347826086957,0.0,0.0,0.0,0.0,0.0,0.16363636363636364,0.0,0.0,0.1308411214953271,0.0,0.0,1.0,0.061224489795918366,0.010309278350515464,0.031578947368421054,0.05333333333333334,0.39361702127659576,0.10465116279069768,0.425531914893617,0.21739130434782608,0.58,0.6178861788617886,0.0,0.10091743119266056,0.0,0.020833333333333332,0.9583333333333334,0.04081632653061224,0.0,0.3695652173913043,0.0,0.8202247191011236,0.08653846153846154,0.41975308641975306,0.0,0.41818181818181815,0.4954128440366973,0.24324324324324326,0.19101123595505617,0.5189873417721519,0.3611111111111111,1.0,0.0,0.0,0.0,0.21348314606741572,0.018867924528301886,0.07291666666666667,0.00909090909090909,0.0,0.0,0.36538461538461536,0.0,0.6339285714285714,0.0,0.0,0.9072164948453608,0.06451612903225806,0.04040404040404041,0.6326530612244898,0.0,0.5865384615384616,0.6153846153846154,0.30303030303030304,0.020202020202020204,0.3644859813084112,0.3229166666666667,0.10309278350515463,0.25,0.23893805309734514,0.3333333333333333,0.9619047619047619,0.0,0.043478260869565216,0.11214953271028037,0.06956521739130435,0.09174311926605505,0.14678899082568808,0.03260869565217391,0.02608695652173913,0.12149532710280374,0.24210526315789474
79,0.0,0.8369565217391305,0.6705882352941176,0.5391304347826087,0.44086021505376344,0.5405405405405406,0.0,0.0,0.32558139534883723,0.2736842105263158,0.0,0.2033898305084746,0.0,0.0,0.9263157894736842,0.0,0.0,0.9047619047619048,0.0,0.011494252873563218,0.0,0.0,0.0,0.25742574257425743,0.009433962264150943,0.0,0.6915887850467289,0.0,0.0,1.0,0.22340425531914893,0.26666666666666666,0.0,0.37254901960784315,0.7264957264957265,0.20952380952380953,0.0,0.0,0.0,0.6105263157894737,0.0,0.6976744186046512,0.0,0.01,0.9919354838709677,0.5274725274725275,0.0,0.7674418604651163,0.0,0.8181818181818182,0.0,0.40963855421686746,0.7789473684210526,0.3923076923076923,0.32142857142857145,0.019801980198019802,0.8,0.1111111111111111,0.0,1.0,0.009174311926605505,0.039603960396039604,0.039603960396039604,0.26804123711340205,0.15306122448979592,0.0,0.0,0.0,0.0,0.3,0.0,0.16666666666666666,0.0,0.0,0.6272727272727273,0.15789473684210525,0.0,0.3644859813084112,0.0,0.5,0.3942307692307692,0.272,0.26732673267326734,0.2894736842105263,0.21782178217821782,0.019230769230769232,0.25,0.13861386138613863,0.0,0.9560439560439561,0.037383177570093455,0.009523809523809525,0.14432989690721648,0.0,0.11650485436893204,0.07792207792207792,0.0,0.09375,0.17117117117117117,0.18487394957983194
80,0.017857142857142856,0.912621359223301,0.4166666666666667,0.4368932038834951,0.5510204081632653,0.8041237113402062,0.0,0.0,0.5137614678899083,0.61,0.0,0.6545454545454545,0.0,0.042105263157894736,0.865979381443299,0.35353535353535354,0.0,0.3053435114503817,0.0,0.20238095238095238,0.0,0.0,0.0,0.3707865168539326,0.3235294117647059,0.020833333333333332,0.6041666666666666,0.0,0.0,0.8712871287128713,0.23595505617977527,0.010416666666666666,0.10869565217391304,0.0,0.2018348623853211,0.8369565217391305,0.0,0.0,0.27102803738317754,0.0,0.09900990099009901,0.0380952380952381,0.0,0.0,0.7752808988764045,0.19801980198019803,0.08849557522123894,0.042105263157894736,0.0,0.19607843137254902,0.0,0.0,0.0,0.6,0.1568627450980392,0.0,0.16071428571428573,0.0,0.16822429906542055,1.0,0.0,0.05263157894736842,0.10309278350515463,0.36885245901639346,0.008849557522123894,0.6274509803921569,0.0,0.0,0.17346938775510204,0.5,0.0,0.4117647058823529,0.0,0.2636363636363636,0.76,0.34,0.2839506172839506,0.010101010101010102,0.0,0.53,0.012345679012345678,0.0,0.0,0.3877551020408163,0.5188679245283019,0.25,0.20512820512820512,0.06542056074766354,0.39361702127659576,1.0,0.0603448275862069,0.2604166666666667,0.16326530612244897,0.07920792079207921,0.13761467889908258,0.24761904761904763,0.0,0.010752688172043012,0.22988505747126436,0.2736842105263158
